listing_id,seller_id,listed_date,category,price
L0000557,S000068,2025-02-22,Home & Kitchen,9.35
L0000558,S000068,2025-02-24,Home & Kitchen,42.68
L0000559,S000068,2025-02-15,Home & Kitchen,79.38
L0000560,S000068,2025-02-05,Home & Kitchen,36.06
L0000561,S000068,2025-02-06,Home & Kitchen,61.46
L0000562,S000068,2025-02-10,Home & Kitchen,57.94
L0000563,S000069,2025-06-27,Beauty,61.35
L0000564,S000069,2025-07-02,Beauty,39.32
L0000565,S000069,2025-07-19,Beauty,60.54
L0000566,S000070,2025-10-30,Grocery,82.04
L0000567,S000070,2025-11-06,Grocery,52.99
L0000568,S000070,2025-10-29,Grocery,39.08
L0000569,S000071,2025-04-08,Automotive Parts,37.86
L0000570,S000072,2025-07-03,Books,40.32
L0000571,S000072,2025-06-28,Books,58.67
L0000572,S000073,2025-03-15,Sports,49.41
L0000573,S000073,2025-03-03,Sports,74.63
L0000574,S000073,2025-03-16,Sports,17.19
L0000575,S000073,2025-02-17,Sports,95.91
L0000576,S000073,2025-03-17,Sports,161.35
L0000577,S000074,2025-09-24,Beauty,46.32
L0000578,S000074,2025-09-12,Beauty,28.96
L0000579,S000074,2025-09-17,Beauty,44.82
L0000580,S000074,2025-10-03,Beauty,50.77
L0000581,S000074,2025-09-08,Beauty,29.2
L0000582,S000074,2025-10-03,Beauty,32.44
L0000583,S000074,2025-10-03,Beauty,21.59
L0000584,S000074,2025-10-03,Beauty,25.26
L0000585,S000075,2025-06-24,Jewelry,46.07
L0000586,S000075,2025-07-05,Jewelry,18.05
L0000587,S000076,2025-05-18,Fashion,75.25
L0000588,S000076,2025-05-01,Fashion,62.6
L0000589,S000076,2025-05-08,Fashion,50.02
L0000590,S000076,2025-05-21,Fashion,36.4
L0000591,S000076,2025-05-14,Fashion,71.24
L0000592,S000076,2025-05-02,Fashion,67.55
L0000593,S000076,2025-05-07,Fashion,45.37
L0000594,S000076,2025-05-08,Fashion,89.56
L0000595,S000076,2025-05-16,Fashion,9.73
L0000596,S000076,2025-05-30,Fashion,118.76
L0000597,S000076,2025-05-01,Fashion,38.48
L0000598,S000077,2025-04-22,Fashion,170.34
L0000599,S000077,2025-04-15,Fashion,81.54
L0000600,S000077,2025-04-10,Fashion,73.52
L0000601,S000077,2025-04-13,Fashion,95.34
L0000602,S000077,2025-03-28,Fashion,93.34
L0000603,S000077,2025-04-06,Fashion,8.49
L0000604,S000077,2025-04-13,Fashion,98.77
L0000605,S000078,2025-08-18,Home & Kitchen,82.65
L0000606,S000078,2025-08-07,Home & Kitchen,85.76
L0000607,S000078,2025-08-07,Home & Kitchen,55.03
L0000608,S000078,2025-07-31,Home & Kitchen,26.99
L0000609,S000078,2025-08-11,Home & Kitchen,24.0
L0000610,S000078,2025-08-23,Home & Kitchen,44.94
L0000611,S000078,2025-08-11,Home & Kitchen,58.21
L0000612,S000079,2025-09-22,Home & Kitchen,31.44
L0000613,S000079,2025-09-19,Home & Kitchen,27.91
L0000614,S000079,2025-09-02,Home & Kitchen,23.38
L0000615,S000079,2025-09-04,Home & Kitchen,25.27
L0000616,S000080,2026-01-07,Toys,74.39
L0000617,S000080,2026-01-08,Toys,34.23
L0000618,S000080,2025-12-31,Toys,29.27
L0000619,S000080,2026-01-02,Toys,45.63
L0000620,S000080,2025-12-28,Toys,24.01
L0000621,S000080,2025-12-26,Toys,33.27
L0000622,S000080,2026-01-01,Toys,167.73
L0000623,S000080,2025-12-14,Toys,146.02
L0000624,S000080,2025-12-17,Toys,54.44
L0000625,S000080,2026-01-07,Toys,63.25
L0000626,S000080,2025-12-11,Toys,64.36
L0000627,S000080,2025-12-13,Toys,42.79
L0000628,S000080,2026-01-07,Toys,63.73
L0000629,S000081,2025-07-01,Automotive Parts,43.63
L0000630,S000082,2025-03-12,Books,83.72
L0000631,S000082,2025-03-04,Books,55.07
L0000632,S000082,2025-03-23,Books,98.66
L0000633,S000083,2025-11-10,Beauty,20.98
L0000634,S000083,2025-11-28,Beauty,57.7
L0000635,S000083,2025-11-07,Beauty,17.93
L0000636,S000083,2025-10-31,Beauty,36.7
L0000637,S000083,2025-11-10,Beauty,50.34
L0000638,S000083,2025-11-28,Beauty,33.41
L0000639,S000083,2025-11-22,Beauty,63.73
L0000640,S000083,2025-11-25,Beauty,80.68
L0000641,S000084,2025-08-30,Home & Kitchen,51.74
L0000642,S000084,2025-09-16,Home & Kitchen,19.65
L0000643,S000084,2025-09-03,Home & Kitchen,116.56
L0000644,S000084,2025-09-13,Home & Kitchen,33.79
L0000645,S000084,2025-09-06,Home & Kitchen,55.14
L0000646,S000084,2025-08-22,Home & Kitchen,118.58
L0000647,S000085,2025-09-22,Books,47.88
L0000648,S000086,2025-02-24,Home & Kitchen,94.99
L0000649,S000086,2025-02-27,Home & Kitchen,41.68
L0000650,S000086,2025-02-22,Home & Kitchen,80.99
L0000651,S000086,2025-02-26,Home & Kitchen,29.37
L0000652,S000086,2025-02-13,Home & Kitchen,47.44
L0000653,S000086,2025-03-02,Home & Kitchen,49.56
L0000654,S000086,2025-02-20,Home & Kitchen,35.36
L0000655,S000086,2025-02-23,Home & Kitchen,107.97
L0000656,S000087,2025-05-13,Automotive Parts,29.34
L0000657,S000087,2025-05-13,Automotive Parts,37.94
L0000658,S000088,2025-10-16,Toys,40.4
L0000659,S000088,2025-10-16,Toys,21.73
L0000660,S000088,2025-10-16,Toys,78.26
L0000661,S000088,2025-11-01,Toys,42.69
L0000662,S000088,2025-10-30,Toys,54.92
L0000663,S000088,2025-10-10,Toys,23.28
L0000664,S000088,2025-10-16,Toys,56.1
L0000665,S000088,2025-10-10,Toys,66.73
L0000666,S000088,2025-10-14,Toys,140.84
L0000667,S000088,2025-10-29,Toys,31.24
L0000668,S000088,2025-10-30,Toys,68.07
L0000669,S000088,2025-11-05,Toys,40.24
L0000670,S000088,2025-11-06,Toys,30.79
L0000671,S000088,2025-10-29,Toys,53.95
L0000672,S000089,2025-11-21,Sports,51.96
L0000673,S000089,2025-11-04,Sports,29.39
L0000674,S000089,2025-11-13,Sports,64.76
L0000675,S000089,2025-11-24,Sports,66.54
L0000676,S000089,2025-11-27,Sports,55.34
L0000677,S000089,2025-11-28,Sports,55.57
L0000678,S000089,2025-11-14,Sports,31.14
L0000679,S000089,2025-11-29,Sports,69.43
L0000680,S000089,2025-11-22,Sports,30.36
L0000681,S000089,2025-11-14,Sports,25.78
L0000682,S000089,2025-11-08,Sports,120.73
L0000683,S000089,2025-11-26,Sports,227.69
L0000684,S000090,2025-07-06,Automotive Parts,20.6
L0000685,S000090,2025-06-26,Automotive Parts,49.88
L0000686,S000090,2025-06-08,Automotive Parts,10.56
L0000687,S000090,2025-06-30,Automotive Parts,42.93
L0000688,S000090,2025-06-16,Automotive Parts,59.89
L0000689,S000090,2025-06-28,Automotive Parts,8.86
L0000690,S000090,2025-06-26,Automotive Parts,38.61
L0000691,S000090,2025-07-05,Automotive Parts,26.88
L0000692,S000091,2025-11-11,Beauty,24.1
L0000693,S000091,2025-10-26,Beauty,73.87
L0000694,S000091,2025-11-12,Beauty,86.88
L0000695,S000091,2025-10-27,Beauty,125.38
L0000696,S000091,2025-11-13,Beauty,74.53
L0000697,S000091,2025-11-02,Beauty,42.99
L0000698,S000092,2025-11-18,Toys,53.61
L0000699,S000092,2025-11-11,Toys,51.74
L0000700,S000092,2025-11-06,Toys,20.65
L0000701,S000092,2025-11-15,Toys,46.62
L0000702,S000092,2025-11-07,Toys,31.67
L0000703,S000092,2025-11-13,Toys,14.8
L0000704,S000092,2025-11-20,Toys,93.06
L0000705,S000092,2025-11-18,Toys,40.57
L0000706,S000092,2025-11-15,Toys,35.03
L0000707,S000092,2025-11-27,Toys,75.0
L0000708,S000092,2025-12-03,Toys,67.67
L0000709,S000092,2025-11-08,Toys,24.75
L0000710,S000092,2025-11-20,Toys,22.21
L0000711,S000093,2025-06-15,Sports,75.35
L0000712,S000093,2025-06-16,Sports,86.45
L0000713,S000093,2025-06-01,Sports,42.75
L0000714,S000093,2025-05-28,Sports,49.74
L0000715,S000093,2025-06-01,Sports,76.61
L0000716,S000093,2025-06-04,Sports,126.44
L0000717,S000093,2025-06-04,Sports,31.22
L0000718,S000093,2025-05-30,Sports,45.0
L0000719,S000094,2025-12-15,Home & Kitchen,48.3
L0000720,S000094,2025-11-29,Home & Kitchen,43.5
L0000721,S000094,2025-12-02,Home & Kitchen,77.26
L0000722,S000094,2025-12-09,Home & Kitchen,36.46
L0000723,S000094,2025-12-10,Home & Kitchen,25.52
L0000724,S000094,2025-12-09,Home & Kitchen,109.77
L0000725,S000094,2025-12-15,Home & Kitchen,64.98
L0000726,S000095,2025-05-02,Electronics,10.46
L0000727,S000095,2025-05-02,Electronics,67.96
L0000728,S000095,2025-04-24,Electronics,63.69
L0000729,S000095,2025-05-11,Electronics,43.78
L0000730,S000095,2025-04-21,Electronics,62.23
L0000731,S000095,2025-05-02,Electronics,11.59
L0000732,S000095,2025-04-30,Electronics,34.89
L0000733,S000095,2025-04-30,Electronics,63.52
L0000734,S000095,2025-04-28,Electronics,14.42
L0000735,S000095,2025-04-20,Electronics,22.04
L0000736,S000095,2025-04-19,Electronics,21.08
L0000737,S000095,2025-04-18,Electronics,26.04
L0000738,S000095,2025-05-07,Electronics,94.31
L0000739,S000096,2025-03-31,Home & Kitchen,45.84
L0000740,S000096,2025-04-15,Home & Kitchen,27.21
L0000741,S000096,2025-04-23,Home & Kitchen,38.29
L0000742,S000096,2025-04-23,Home & Kitchen,101.63
L0000743,S000096,2025-04-17,Home & Kitchen,29.55
L0000744,S000096,2025-03-29,Home & Kitchen,23.9
L0000745,S000096,2025-04-14,Home & Kitchen,84.0
L0000746,S000097,2025-09-21,Fashion,14.84
L0000747,S000097,2025-09-12,Fashion,77.68
L0000748,S000097,2025-10-03,Fashion,69.63
L0000749,S000097,2025-09-18,Fashion,85.41
L0000750,S000097,2025-09-27,Fashion,13.12
L0000751,S000097,2025-10-03,Fashion,91.23
L0000752,S000097,2025-09-19,Fashion,38.34
L0000753,S000098,2025-09-15,Books,112.21
L0000754,S000098,2025-09-15,Books,52.46
L0000755,S000098,2025-08-28,Books,26.59
L0000756,S000098,2025-09-19,Books,147.48
L0000757,S000099,2025-03-13,Electronics,499.99
L0000758,S000099,2025-03-06,Jewelry,199.99
L0000759,S000099,2025-03-07,Jewelry,999.99
L0000760,S000099,2025-02-28,Electronics,499.99
L0000761,S000099,2025-03-21,Electronics,49.99
L0000762,S000099,2025-02-23,Jewelry,99.99
L0000763,S000099,2025-02-22,Jewelry,49.99
L0000764,S000099,2025-03-21,Electronics,99.99
L0000765,S000099,2025-03-22,Jewelry,499.99
L0000766,S000099,2025-02-28,Electronics,49.99
L0000767,S000099,2025-03-05,Electronics,199.99
L0000768,S000099,2025-03-06,Jewelry,499.99
L0000769,S000099,2025-02-22,Electronics,999.99
L0000770,S000099,2025-03-05,Jewelry,199.99
L0000771,S000099,2025-03-06,Electronics,199.99
L0000772,S000099,2025-03-07,Electronics,499.99
L0000773,S000099,2025-02-25,Electronics,199.99
L0000774,S000099,2025-02-28,Electronics,99.99
L0000775,S000099,2025-03-11,Electronics,199.99
L0000776,S000099,2025-03-18,Jewelry,499.99
L0000777,S000099,2025-03-21,Electronics,199.99
L0000778,S000099,2025-02-24,Jewelry,199.99
L0000779,S000099,2025-03-13,Electronics,199.99
L0000780,S000099,2025-02-21,Electronics,199.99
L0000781,S000099,2025-03-11,Electronics,199.99
L0000782,S000099,2025-03-17,Electronics,499.99
L0000783,S000099,2025-03-14,Electronics,199.99
L0000784,S000099,2025-03-10,Electronics,99.99
L0000785,S000100,2025-11-21,Beauty,15.56
L0000786,S000100,2025-11-17,Beauty,44.18
L0000787,S000101,2025-04-11,Jewelry,34.02
L0000788,S000101,2025-03-23,Jewelry,89.9
L0000789,S000102,2025-11-15,Sports,95.77
L0000790,S000102,2025-10-25,Sports,9.86
L0000791,S000102,2025-11-01,Sports,24.32
L0000792,S000102,2025-10-24,Sports,31.65
L0000793,S000102,2025-10-25,Sports,75.39
L0000794,S000102,2025-10-31,Sports,29.63
L0000795,S000102,2025-10-26,Sports,39.18
L0000796,S000102,2025-11-17,Sports,113.69
L0000797,S000103,2025-01-15,Books,49.48
L0000798,S000103,2025-01-21,Books,60.51
L0000799,S000103,2025-01-09,Books,52.69
L0000800,S000103,2025-01-25,Books,15.65
L0000801,S000104,2025-11-16,Books,47.74
L0000802,S000104,2025-10-27,Books,32.72
L0000803,S000104,2025-11-05,Books,38.67
L0000804,S000105,2025-11-05,Home & Kitchen,171.42
L0000805,S000105,2025-11-05,Home & Kitchen,27.66
L0000806,S000105,2025-11-11,Home & Kitchen,45.4
L0000807,S000105,2025-11-11,Home & Kitchen,55.92
L0000808,S000105,2025-11-11,Home & Kitchen,45.15
L0000809,S000105,2025-10-28,Home & Kitchen,28.25
L0000810,S000106,2025-10-15,Books,42.79
L0000811,S000106,2025-11-02,Books,45.05
L0000812,S000106,2025-10-24,Books,105.4
L0000813,S000106,2025-10-24,Books,31.22
L0000814,S000106,2025-11-07,Books,41.6
L0000815,S000106,2025-10-21,Books,24.62
L0000816,S000107,2025-09-20,Home & Kitchen,51.45
L0000817,S000107,2025-09-26,Home & Kitchen,15.79
L0000818,S000107,2025-09-16,Home & Kitchen,39.69
L0000819,S000107,2025-09-15,Home & Kitchen,48.8
L0000820,S000107,2025-09-17,Home & Kitchen,27.77
L0000821,S000108,2025-07-19,Books,25.46
L0000822,S000108,2025-07-11,Books,32.44
L0000823,S000108,2025-07-06,Books,37.38
L0000824,S000108,2025-06-26,Books,49.32
L0000825,S000108,2025-07-13,Books,183.67
L0000826,S000108,2025-07-10,Books,83.11
L0000827,S000108,2025-06-29,Books,45.43
L0000828,S000108,2025-07-16,Books,38.53
L0000829,S000109,2025-10-09,Books,137.82
L0000830,S000109,2025-09-23,Books,24.79
L0000831,S000109,2025-09-24,Books,50.55
L0000832,S000109,2025-10-14,Books,11.53
L0000833,S000109,2025-09-29,Books,45.84
L0000834,S000110,2025-05-10,Jewelry,25.04
L0000835,S000110,2025-05-05,Jewelry,38.36
L0000836,S000110,2025-04-19,Jewelry,121.24
L0000837,S000110,2025-05-06,Jewelry,106.82
L0000838,S000111,2025-11-01,Automotive Parts,56.18
L0000839,S000111,2025-10-26,Automotive Parts,59.24
L0000840,S000111,2025-10-30,Automotive Parts,64.33
L0000841,S000112,2025-07-30,Electronics,13.75
L0000842,S000112,2025-08-07,Electronics,32.77
L0000843,S000112,2025-08-15,Electronics,37.13
L0000844,S000112,2025-08-06,Electronics,65.28
L0000845,S000112,2025-07-29,Electronics,79.87
L0000846,S000112,2025-07-27,Electronics,23.54
L0000847,S000112,2025-08-09,Electronics,42.68
L0000848,S000112,2025-08-06,Electronics,82.57
L0000849,S000113,2025-06-30,Home & Kitchen,93.09
L0000850,S000113,2025-06-18,Home & Kitchen,172.54
L0000851,S000113,2025-06-22,Home & Kitchen,118.94
L0000852,S000113,2025-06-17,Home & Kitchen,98.02
L0000853,S000113,2025-06-17,Home & Kitchen,60.83
L0000854,S000114,2025-07-22,Sports,72.52
L0000855,S000114,2025-07-31,Sports,63.96
L0000856,S000114,2025-07-26,Sports,25.06
L0000857,S000114,2025-07-18,Sports,52.79
L0000858,S000114,2025-07-13,Sports,10.19
L0000859,S000114,2025-07-14,Sports,79.43
L0000860,S000114,2025-07-26,Sports,61.67
L0000861,S000115,2025-08-15,Beauty,49.36
L0000862,S000115,2025-08-08,Beauty,21.18
L0000863,S000116,2025-01-24,Books,17.6
L0000864,S000116,2025-02-06,Books,50.8
L0000865,S000116,2025-01-19,Books,41.23
L0000866,S000116,2025-01-31,Books,83.37
L0000867,S000116,2025-02-04,Books,93.25
L0000868,S000117,2025-03-07,Jewelry,25.97
L0000869,S000117,2025-03-21,Jewelry,59.31
L0000870,S000117,2025-03-04,Jewelry,150.93
L0000871,S000117,2025-02-28,Jewelry,28.55
L0000872,S000117,2025-03-11,Jewelry,42.72
L0000873,S000118,2025-04-15,Home & Kitchen,126.17
L0000874,S000118,2025-04-23,Home & Kitchen,78.91
L0000875,S000118,2025-04-19,Home & Kitchen,66.61
L0000876,S000118,2025-04-11,Home & Kitchen,50.73
L0000877,S000118,2025-04-21,Home & Kitchen,25.63
L0000878,S000118,2025-04-24,Home & Kitchen,27.7
L0000879,S000118,2025-04-11,Home & Kitchen,54.06
L0000880,S000118,2025-04-15,Home & Kitchen,27.93
L0000881,S000119,2025-02-21,Jewelry,45.9
L0000882,S000119,2025-02-27,Jewelry,23.79
L0000883,S000119,2025-02-25,Jewelry,152.21
L0000884,S000119,2025-03-02,Jewelry,16.75
L0000885,S000119,2025-02-27,Jewelry,46.51
L0000886,S000119,2025-02-13,Jewelry,151.98
L0000887,S000119,2025-02-12,Jewelry,28.23
L0000888,S000119,2025-03-06,Jewelry,56.87
L0000889,S000119,2025-03-09,Jewelry,28.05
L0000890,S000119,2025-03-04,Jewelry,67.29
L0000891,S000119,2025-02-16,Jewelry,70.52
L0000892,S000119,2025-02-15,Jewelry,64.81
L0000893,S000119,2025-02-13,Jewelry,24.86
L0000894,S000119,2025-02-13,Jewelry,147.99
L0000895,S000120,2025-06-10,Jewelry,48.5
L0000896,S000120,2025-06-20,Jewelry,8.44
L0000897,S000120,2025-06-29,Jewelry,97.39
L0000898,S000120,2025-06-24,Jewelry,46.42
L0000899,S000120,2025-06-20,Jewelry,64.68
L0000900,S000120,2025-07-04,Jewelry,49.28
L0000901,S000120,2025-06-25,Jewelry,16.28
L0000902,S000120,2025-06-20,Jewelry,61.24
L0000903,S000120,2025-07-04,Jewelry,76.95
L0000904,S000120,2025-07-06,Jewelry,60.44
L0000905,S000120,2025-07-01,Jewelry,65.21
L0000906,S000120,2025-07-09,Jewelry,38.39
L0000907,S000121,2025-09-12,Electronics,199.99
L0000908,S000121,2025-09-05,Electronics,499.99
L0000909,S000121,2025-09-20,Electronics,999.99
L0000910,S000121,2025-09-04,Electronics,199.99
L0000911,S000121,2025-09-15,Electronics,499.99
L0000912,S000121,2025-09-18,Electronics,499.99
L0000913,S000121,2025-09-18,Electronics,99.99
L0000914,S000121,2025-09-30,Electronics,199.99
L0000915,S000121,2025-09-20,Jewelry,99.99
L0000916,S000121,2025-09-14,Electronics,499.99
L0000917,S000121,2025-09-07,Jewelry,199.99
L0000918,S000121,2025-09-13,Electronics,199.99
L0000919,S000121,2025-09-02,Electronics,99.99
L0000920,S000122,2025-09-10,Electronics,56.59
L0000921,S000122,2025-09-16,Electronics,66.03
L0000922,S000123,2025-07-13,Home & Kitchen,105.25
L0000923,S000123,2025-07-11,Home & Kitchen,36.79
L0000924,S000123,2025-07-11,Home & Kitchen,135.64
L0000925,S000123,2025-06-23,Home & Kitchen,23.24
L0000926,S000123,2025-06-29,Home & Kitchen,68.66
L0000927,S000123,2025-07-17,Home & Kitchen,95.35
L0000928,S000123,2025-07-18,Home & Kitchen,16.7
L0000929,S000124,2025-11-24,Fashion,111.69
L0000930,S000124,2025-11-16,Fashion,28.11
L0000931,S000124,2025-12-06,Fashion,153.46
L0000932,S000124,2025-11-15,Fashion,20.88
L0000933,S000124,2025-12-01,Fashion,20.72
L0000934,S000124,2025-11-19,Fashion,21.45
L0000935,S000124,2025-11-19,Fashion,24.0
L0000936,S000124,2025-11-20,Fashion,53.02
L0000937,S000124,2025-11-15,Fashion,51.75
L0000938,S000125,2025-07-29,Fashion,12.85
L0000939,S000125,2025-08-23,Fashion,54.07
L0000940,S000125,2025-08-15,Fashion,18.05
L0000941,S000125,2025-08-14,Fashion,66.11
L0000942,S000125,2025-08-19,Fashion,23.39
L0000943,S000125,2025-07-28,Fashion,73.62
L0000944,S000126,2025-01-29,Electronics,28.29
L0000945,S000126,2025-02-16,Electronics,12.43
L0000946,S000126,2025-02-17,Electronics,21.28
L0000947,S000126,2025-02-12,Electronics,112.63
L0000948,S000126,2025-02-15,Electronics,121.27
L0000949,S000126,2025-01-29,Electronics,77.56
L0000950,S000126,2025-02-05,Electronics,65.69
L0000951,S000126,2025-01-30,Electronics,22.65
L0000952,S000126,2025-02-24,Electronics,93.84
L0000953,S000126,2025-02-17,Electronics,48.52
L0000954,S000126,2025-02-07,Electronics,78.32
L0000955,S000126,2025-02-03,Electronics,34.45
L0000956,S000126,2025-02-18,Electronics,60.38
L0000957,S000127,2025-10-21,Toys,11.1
L0000958,S000127,2025-10-09,Toys,125.19
L0000959,S000127,2025-10-25,Toys,30.24
L0000960,S000127,2025-10-18,Toys,40.68
L0000961,S000127,2025-10-15,Toys,33.71
L0000962,S000127,2025-11-05,Toys,138.35
L0000963,S000127,2025-10-10,Toys,9.06
L0000964,S000127,2025-10-25,Toys,66.13
L0000965,S000127,2025-11-03,Toys,30.25
L0000966,S000127,2025-10-20,Toys,119.97
L0000967,S000127,2025-10-27,Toys,37.66
L0000968,S000127,2025-11-01,Toys,138.28
L0000969,S000128,2025-08-14,Electronics,21.91
L0000970,S000128,2025-08-17,Electronics,15.42
L0000971,S000128,2025-08-19,Electronics,18.76
L0000972,S000128,2025-08-08,Electronics,68.2
L0000973,S000128,2025-08-16,Electronics,40.34
L0000974,S000128,2025-08-17,Electronics,37.21
L0000975,S000128,2025-08-21,Electronics,65.83
L0000976,S000128,2025-08-10,Electronics,49.26
L0000977,S000128,2025-08-18,Electronics,55.58
L0000978,S000128,2025-08-13,Electronics,51.59
L0000979,S000128,2025-07-29,Electronics,68.83
L0000980,S000128,2025-08-04,Electronics,72.45
L0000981,S000128,2025-08-01,Electronics,69.45
L0000982,S000129,2025-09-18,Home & Kitchen,115.12
L0000983,S000129,2025-09-06,Home & Kitchen,158.62
L0000984,S000129,2025-09-07,Home & Kitchen,56.79
L0000985,S000129,2025-09-17,Home & Kitchen,177.89
L0000986,S000129,2025-08-24,Home & Kitchen,22.57
L0000987,S000129,2025-08-30,Home & Kitchen,30.68
L0000988,S000130,2025-08-08,Automotive Parts,77.2
L0000989,S000130,2025-08-01,Automotive Parts,111.23
L0000990,S000130,2025-07-27,Automotive Parts,51.6
L0000991,S000130,2025-08-19,Automotive Parts,64.29
L0000992,S000130,2025-08-18,Automotive Parts,38.07
L0000993,S000130,2025-08-17,Automotive Parts,73.67
L0000994,S000130,2025-08-19,Automotive Parts,44.56
L0000995,S000130,2025-08-09,Automotive Parts,25.27
L0000996,S000130,2025-07-28,Automotive Parts,55.56
L0000997,S000130,2025-07-30,Automotive Parts,112.4
L0000998,S000130,2025-07-31,Automotive Parts,20.67
L0000999,S000131,2025-07-26,Jewelry,38.05
L0001000,S000131,2025-07-31,Jewelry,71.99
L0001001,S000131,2025-08-17,Jewelry,55.3
L0001002,S000131,2025-07-28,Jewelry,33.41
L0001003,S000131,2025-08-14,Jewelry,103.21
L0001004,S000131,2025-08-11,Jewelry,64.38
L0001005,S000131,2025-07-25,Jewelry,43.1
L0001006,S000131,2025-08-09,Jewelry,60.29
L0001007,S000131,2025-07-23,Jewelry,92.58
L0001008,S000131,2025-08-19,Jewelry,39.89
L0001009,S000131,2025-08-15,Jewelry,36.17
L0001010,S000131,2025-08-18,Jewelry,34.02
L0001011,S000131,2025-08-20,Jewelry,11.59
L0001012,S000131,2025-07-22,Jewelry,70.17
L0001013,S000132,2025-03-03,Automotive Parts,19.35
L0001014,S000132,2025-02-21,Automotive Parts,105.36
L0001015,S000132,2025-02-09,Automotive Parts,118.2
L0001016,S000132,2025-02-25,Automotive Parts,22.77
L0001017,S000132,2025-03-04,Automotive Parts,48.07
L0001018,S000132,2025-02-10,Automotive Parts,96.6
L0001019,S000132,2025-02-24,Automotive Parts,25.4
L0001020,S000133,2025-08-12,Electronics,27.7
L0001021,S000133,2025-08-20,Electronics,111.11
L0001022,S000133,2025-08-04,Electronics,31.04
L0001023,S000133,2025-07-28,Electronics,29.18
L0001024,S000133,2025-07-30,Electronics,21.46
L0001025,S000133,2025-08-02,Electronics,100.5
L0001026,S000133,2025-08-07,Electronics,49.37
L0001027,S000133,2025-08-03,Electronics,29.3
L0001028,S000134,2025-10-24,Books,13.26
L0001029,S000134,2025-11-05,Books,166.79
