transaction_id,seller_id,buyer_id,transaction_date,amount
T00000557,S000039,B0006975,2025-08-28,48.23
T00000558,S000039,B0012359,2025-08-19,75.2
T00000559,S000039,B0003048,2025-10-23,11.43
T00000560,S000039,B0009479,2025-11-11,76.66
T00000561,S000039,B0000890,2025-08-28,64.09
T00000562,S000039,B0003056,2025-10-03,40.87
T00000563,S000039,B0000816,2025-08-24,26.98
T00000564,S000039,B0013003,2025-10-23,68.04
T00000565,S000039,B0003973,2025-08-26,20.86
T00000566,S000040,B0012206,2025-05-24,72.73
T00000567,S000040,B0009638,2025-05-30,12.49
T00000568,S000040,B0008331,2025-04-13,47.82
T00000569,S000040,B0004756,2025-03-15,36.63
T00000570,S000040,B0012642,2025-05-07,105.72
T00000571,S000040,B0001501,2025-04-14,38.39
T00000572,S000040,B0011241,2025-03-22,61.14
T00000573,S000040,B0002635,2025-04-18,5.0
T00000574,S000040,B0002508,2025-05-06,26.02
T00000575,S000041,B0009530,2025-11-30,75.9
T00000576,S000041,B0010599,2025-12-21,88.81
T00000577,S000041,B0004038,2025-12-04,27.08
T00000578,S000041,B0003357,2025-12-15,16.27
T00000579,S000041,B0006208,2025-12-09,23.27
T00000580,S000041,B0000081,2025-12-17,25.29
T00000581,S000041,B0001674,2025-11-19,37.56
T00000582,S000041,B0009418,2025-12-15,40.39
T00000583,S000041,B0000133,2025-10-10,34.24
T00000584,S000041,B0010296,2025-10-07,17.45
T00000585,S000041,B0012832,2025-12-08,44.1
T00000586,S000041,B0013353,2025-11-11,83.57
T00000587,S000041,B0006047,2025-12-24,8.88
T00000588,S000041,B0011432,2025-11-26,31.5
T00000589,S000042,B0002618,2025-11-03,59.04
T00000590,S000042,B0012238,2025-10-21,17.66
T00000591,S000042,B0007912,2025-11-30,36.75
T00000592,S000042,B0010928,2025-11-15,67.79
T00000593,S000042,B0011484,2025-11-08,82.65
T00000594,S000042,B0013184,2025-10-10,14.07
T00000595,S000042,B0008591,2025-12-02,42.95
T00000596,S000043,B0003029,2025-06-08,25.34
T00000597,S000043,B0002520,2025-07-21,77.21
T00000598,S000043,B0004078,2025-05-13,5.0
T00000599,S000043,B0001241,2025-08-03,8.39
T00000600,S000043,B0003807,2025-07-24,43.26
T00000601,S000043,B0002152,2025-06-29,53.51
T00000602,S000043,B0008875,2025-06-29,18.44
T00000603,S000043,B0008084,2025-07-19,42.51
T00000604,S000043,B0006779,2025-05-11,109.14
T00000605,S000043,B0009365,2025-05-25,21.94
T00000606,S000043,B0010928,2025-05-15,6.25
T00000607,S000043,B0002357,2025-08-06,62.87
T00000608,S000043,B0008900,2025-08-06,11.0
T00000609,S000043,B0010756,2025-06-13,33.93
T00000610,S000043,B0004240,2025-06-13,71.27
T00000611,S000043,B0009505,2025-06-10,20.24
T00000612,S000043,B0009747,2025-05-31,25.66
T00000613,S000043,B0008876,2025-07-06,25.39
T00000614,S000043,B0008768,2025-06-26,19.18
T00000615,S000043,B0013631,2025-07-11,22.89
T00000616,S000043,B0010752,2025-05-27,33.0
T00000617,S000043,B0013030,2025-06-15,15.64
T00000618,S000043,B0005821,2025-06-27,25.78
T00000619,S000043,B0007717,2025-07-12,77.38
T00000620,S000043,B0003471,2025-06-19,32.6
T00000621,S000043,B0007943,2025-06-19,31.64
T00000622,S000043,B0010120,2025-06-08,12.97
T00000623,S000043,B0006307,2025-07-02,128.86
T00000624,S000043,B0001454,2025-05-24,14.23
T00000625,S000044,B0013849,2025-03-03,43.41
T00000626,S000044,B0000797,2025-02-23,14.34
T00000627,S000045,B0002228,2026-03-12,38.12
T00000628,S000045,B0004408,2026-01-28,12.86
T00000629,S000045,B0001215,2026-02-11,27.49
T00000630,S000045,B0001910,2026-03-03,66.02
T00000631,S000045,B0007383,2026-03-02,37.94
T00000632,S000045,B0006576,2025-12-30,50.59
T00000633,S000045,B0014415,2026-02-22,16.8
T00000634,S000045,B0014430,2026-01-11,74.49
T00000635,S000045,B0005725,2026-03-19,19.32
T00000636,S000045,B0014904,2026-02-05,23.5
T00000637,S000045,B0011507,2026-02-04,13.41
T00000638,S000045,B0012825,2025-12-27,67.63
T00000639,S000045,B0013243,2026-02-02,48.89
T00000640,S000046,B0007153,2025-07-15,185.6
T00000641,S000046,B0002438,2025-07-09,505.24
T00000642,S000046,B0006567,2025-07-10,95.57
T00000643,S000046,B0007390,2025-09-07,52.71
T00000644,S000046,B0003162,2025-07-24,56.24
T00000645,S000046,B0004657,2025-07-03,146.49
T00000646,S000046,B0006386,2025-08-15,6.47
T00000647,S000046,B0008918,2025-08-19,59.75
T00000648,S000047,B0007232,2025-11-30,12.48
T00000649,S000047,B0005783,2026-01-29,12.79
T00000650,S000047,B0008007,2025-11-22,32.87
T00000651,S000047,B0010131,2026-02-11,19.26
T00000652,S000047,B0002028,2026-01-02,42.1
T00000653,S000047,B0006867,2026-02-19,7.82
T00000654,S000047,B0010663,2025-11-22,25.12
T00000655,S000047,B0001502,2026-01-20,8.61
T00000656,S000047,B0011112,2025-11-24,43.84
T00000657,S000047,B0014209,2026-01-24,20.96
T00000658,S000047,B0010685,2026-01-06,70.05
T00000659,S000047,B0000465,2026-01-28,34.69
T00000660,S000047,B0002631,2025-12-10,58.2
T00000661,S000048,B0005910,2025-09-10,12.0
T00000662,S000048,B0004211,2025-09-19,48.23
T00000663,S000049,B0014800,2025-12-19,9.83
T00000664,S000049,B0008295,2025-10-23,17.69
T00000665,S000049,B0010005,2025-10-26,103.43
T00000666,S000049,B0003626,2025-11-13,58.15
T00000667,S000049,B0007195,2025-12-07,39.18
T00000668,S000049,B0009430,2025-12-05,24.14
T00000669,S000049,B0002296,2025-11-25,68.96
T00000670,S000049,B0006018,2025-11-06,39.62
T00000671,S000049,B0010822,2025-12-07,5.0
T00000672,S000049,B0013792,2025-10-19,51.48
T00000673,S000049,B0004129,2026-01-09,11.86
T00000674,S000049,B0009132,2025-11-07,14.13
T00000675,S000049,B0011511,2025-11-30,95.42
T00000676,S000050,B0003128,2025-12-04,69.58
T00000677,S000050,B0007842,2025-12-02,55.84
T00000678,S000050,B0001191,2025-11-07,30.23
T00000679,S000050,B0008091,2025-12-01,30.96
T00000680,S000050,B0008851,2025-11-25,58.53
T00000681,S000050,B0012173,2025-10-05,91.1
T00000682,S000050,B0014781,2025-10-19,128.03
T00000683,S000050,B0011804,2025-12-22,30.78
T00000684,S000050,B0000657,2025-12-31,48.6
T00000685,S000050,B0002879,2025-12-12,42.36
T00000686,S000050,B0010615,2025-12-21,52.36
T00000687,S000050,B0003555,2025-12-21,7.95
T00000688,S000050,B0011814,2025-10-10,50.11
T00000689,S000050,B0002632,2025-11-08,17.22
T00000690,S000050,B0005528,2025-10-23,26.49
T00000691,S000051,B0011497,2025-04-29,28.57
T00000692,S000051,B0013046,2025-06-01,70.12
T00000693,S000051,B0002739,2025-04-09,45.83
T00000694,S000051,B0012720,2025-03-24,37.35
T00000695,S000051,B0005522,2025-03-19,29.76
T00000696,S000051,B0009852,2025-03-27,32.84
T00000697,S000051,B0011369,2025-04-24,11.33
T00000698,S000051,B0012744,2025-04-16,75.7
T00000699,S000051,B0010050,2025-03-27,10.51
T00000700,S000051,B0004530,2025-05-17,9.9
T00000701,S000051,B0010260,2025-05-13,57.67
T00000702,S000051,B0011256,2025-05-05,42.8
T00000703,S000051,B0003329,2025-04-27,13.68
T00000704,S000051,B0002648,2025-03-18,78.83
T00000705,S000051,B0013658,2025-03-15,39.92
T00000706,S000051,B0004257,2025-05-22,62.38
T00000707,S000051,B0007941,2025-04-14,24.16
T00000708,S000051,B0003353,2025-04-17,31.82
T00000709,S000053,B0006140,2025-07-04,195.63
T00000710,S000053,B0001439,2025-07-20,138.02
T00000711,S000053,B0014975,2025-09-09,93.63
T00000712,S000053,B0011802,2025-08-01,86.81
T00000713,S000053,B0000350,2025-06-26,149.12
T00000714,S000053,B0005961,2025-09-12,71.16
T00000715,S000054,B0002502,2025-09-08,33.16
T00000716,S000054,B0014020,2025-08-27,36.34
T00000717,S000054,B0005298,2025-07-12,50.28
T00000718,S000054,B0014051,2025-08-02,53.84
T00000719,S000054,B0014649,2025-07-08,24.21
T00000720,S000054,B0004021,2025-07-14,5.0
T00000721,S000054,B0007067,2025-09-22,10.45
T00000722,S000054,B0003830,2025-09-23,49.73
T00000723,S000054,B0002603,2025-07-03,29.62
T00000724,S000054,B0014865,2025-07-25,43.2
T00000725,S000054,B0006509,2025-08-18,93.5
T00000726,S000054,B0003190,2025-07-22,62.22
T00000727,S000055,B0008541,2025-01-28,36.92
T00000728,S000055,B0005248,2025-04-15,25.81
T00000729,S000055,B0010603,2025-03-17,93.41
T00000730,S000055,B0002288,2025-01-22,39.13
T00000731,S000055,B0001252,2025-04-13,42.53
T00000732,S000055,B0002640,2025-03-08,11.53
T00000733,S000055,B0007401,2025-04-06,10.87
T00000734,S000055,B0003964,2025-03-19,75.9
T00000735,S000055,B0013982,2025-02-13,89.22
T00000736,S000055,B0013378,2025-03-16,34.27
T00000737,S000055,B0012395,2025-02-11,62.55
T00000738,S000055,B0010766,2025-03-24,62.71
T00000739,S000055,B0013031,2025-03-25,63.73
T00000740,S000055,B0011196,2025-03-04,13.44
T00000741,S000055,B0012945,2025-03-02,25.31
T00000742,S000055,B0004447,2025-03-29,87.99
T00000743,S000055,B0002591,2025-02-18,11.93
T00000744,S000055,B0012696,2025-03-16,47.83
T00000745,S000055,B0006535,2025-04-02,61.7
T00000746,S000055,B0008384,2025-02-26,18.95
T00000747,S000055,B0011755,2025-03-26,5.0
T00000748,S000055,B0003181,2025-02-09,39.38
T00000749,S000055,B0005273,2025-01-26,8.28
T00000750,S000055,B0009804,2025-04-05,8.27
T00000751,S000055,B0002198,2025-01-22,43.15
T00000752,S000055,B0000056,2025-03-02,34.13
T00000753,S000056,B0002209,2025-08-03,58.95
T00000754,S000056,B0003719,2025-09-25,26.53
T00000755,S000056,B0008042,2025-07-30,75.14
T00000756,S000056,B0005482,2025-10-15,96.89
T00000757,S000056,B0007731,2025-07-30,31.89
T00000758,S000056,B0011466,2025-09-20,38.53
T00000759,S000056,B0011463,2025-08-01,36.96
T00000760,S000056,B0005989,2025-08-23,15.22
T00000761,S000056,B0009809,2025-07-21,44.77
T00000762,S000056,B0007039,2025-08-14,145.26
T00000763,S000056,B0002528,2025-10-16,8.77
T00000764,S000056,B0014874,2025-10-01,35.6
T00000765,S000056,B0012353,2025-07-19,23.86
T00000766,S000056,B0011284,2025-10-07,79.57
T00000767,S000056,B0005759,2025-08-11,28.79
T00000768,S000056,B0011212,2025-09-14,66.84
T00000769,S000056,B0008703,2025-07-20,20.49
T00000770,S000056,B0009267,2025-10-04,15.7
T00000771,S000056,B0014404,2025-08-23,58.76
T00000772,S000057,B0009458,2025-03-19,53.82
T00000773,S000057,B0008681,2025-04-14,8.6
T00000774,S000057,B0001717,2025-04-09,22.19
T00000775,S000057,B0010346,2025-05-16,69.14
T00000776,S000057,B0004696,2025-05-17,26.96
T00000777,S000057,B0003470,2025-03-18,67.47
T00000778,S000057,B0005216,2025-03-26,12.18
T00000779,S000057,B0004352,2025-03-01,35.49
T00000780,S000057,B0006742,2025-04-20,50.74
T00000781,S000057,B0000263,2025-03-13,11.88
T00000782,S000057,B0003372,2025-03-28,9.74
T00000783,S000057,B0006051,2025-04-16,17.98
T00000784,S000057,B0000092,2025-05-01,33.73
T00000785,S000057,B0010169,2025-03-01,5.0
T00000786,S000058,B0002611,2025-11-26,29.26
T00000787,S000058,B0005402,2025-10-16,39.22
T00000788,S000058,B0005956,2025-12-26,42.89
T00000789,S000058,B0013301,2025-11-24,5.0
T00000790,S000058,B0000389,2025-12-10,61.79
T00000791,S000058,B0009357,2025-11-02,27.81
T00000792,S000058,B0012837,2025-11-02,18.1
T00000793,S000058,B0003182,2025-12-21,59.91
T00000794,S000058,B0008689,2025-12-27,34.96
T00000795,S000058,B0004754,2025-10-23,40.4
T00000796,S000058,B0009133,2025-12-01,84.15
T00000797,S000058,B0012929,2025-12-26,31.0
T00000798,S000058,B0009650,2025-11-17,13.16
T00000799,S000058,B0007384,2025-11-11,30.37
T00000800,S000058,B0011337,2025-11-10,28.95
T00000801,S000058,B0003685,2025-10-09,43.29
T00000802,S000058,B0007860,2025-11-07,54.34
T00000803,S000058,B0013374,2025-12-03,76.81
T00000804,S000058,B0005558,2025-11-21,100.59
T00000805,S000058,B0008576,2025-11-09,12.39
T00000806,S000058,B0012920,2025-12-02,10.61
T00000807,S000058,B0010775,2025-11-08,33.13
T00000808,S000058,B0014115,2025-10-31,37.35
T00000809,S000059,B0008584,2025-11-02,59.78
T00000810,S000059,B0002183,2025-09-07,47.09
T00000811,S000059,B0006961,2025-11-19,19.27
T00000812,S000059,B0003490,2025-09-11,16.85
T00000813,S000059,B0002331,2025-11-18,62.15
T00000814,S000059,B0011748,2025-09-19,16.94
T00000815,S000059,B0009535,2025-10-11,25.95
T00000816,S000059,B0011088,2025-11-06,41.45
T00000817,S000059,B0005057,2025-10-06,37.6
T00000818,S000059,B0009099,2025-11-01,34.11
T00000819,S000059,B0002979,2025-09-14,50.27
T00000820,S000059,B0010115,2025-11-03,82.01
T00000821,S000059,B0013744,2025-09-27,55.33
T00000822,S000059,B0001712,2025-11-19,40.21
T00000823,S000059,B0001432,2025-10-30,39.3
T00000824,S000059,B0002008,2025-09-28,35.66
T00000825,S000059,B0000960,2025-11-02,9.06
T00000826,S000059,B0012955,2025-10-30,78.39
T00000827,S000059,B0007317,2025-09-29,24.71
T00000828,S000059,B0000917,2025-10-18,20.86
T00000829,S000059,B0003220,2025-12-01,39.27
T00000830,S000060,B0005249,2026-01-19,86.6
T00000831,S000060,B0008392,2026-02-16,31.27
T00000832,S000060,B0009190,2026-02-17,32.13
T00000833,S000060,B0005536,2026-01-05,112.17
T00000834,S000060,B0004489,2025-12-10,15.54
T00000835,S000060,B0014828,2025-12-24,35.89
T00000836,S000060,B0013877,2026-02-25,5.0
T00000837,S000060,B0007751,2025-12-06,5.0
T00000838,S000060,B0011489,2025-12-27,29.48
T00000839,S000061,B0005567,2025-11-13,21.73
T00000840,S000061,B0000240,2025-10-03,38.95
T00000841,S000061,B0006659,2025-11-08,55.17
T00000842,S000061,B0011603,2025-11-09,57.9
T00000843,S000061,B0003583,2025-10-26,49.92
T00000844,S000061,B0007910,2025-11-29,24.32
T00000845,S000061,B0008756,2025-10-23,22.67
T00000846,S000061,B0006098,2025-11-25,56.69
T00000847,S000061,B0002071,2025-10-03,52.94
T00000848,S000061,B0010114,2025-11-11,7.69
T00000849,S000061,B0002878,2025-12-25,23.01
T00000850,S000061,B0004659,2025-11-19,49.87
T00000851,S000061,B0012466,2025-10-12,58.22
T00000852,S000061,B0011940,2025-11-23,22.7
T00000853,S000061,B0014807,2025-12-09,25.36
T00000854,S000061,B0000752,2025-10-24,62.25
T00000855,S000061,B0000619,2025-11-26,154.66
T00000856,S000061,B0008105,2025-11-13,15.46
T00000857,S000061,B0002950,2025-11-07,13.7
T00000858,S000061,B0010813,2025-11-01,102.46
T00000859,S000061,B0006078,2025-11-09,61.82
T00000860,S000061,B0003727,2025-11-06,26.42
T00000861,S000061,B0005980,2025-12-05,40.23
T00000862,S000061,B0007954,2025-10-14,24.0
T00000863,S000061,B0009182,2025-09-29,25.06
T00000864,S000061,B0006333,2025-12-24,18.66
T00000865,S000061,B0010792,2025-10-20,14.26
T00000866,S000061,B0011948,2025-12-18,80.01
T00000867,S000062,B0007877,2025-07-29,20.48
T00000868,S000062,B0005582,2025-06-02,27.04
T00000869,S000062,B0005535,2025-05-17,37.25
T00000870,S000062,B0013339,2025-06-10,24.21
T00000871,S000062,B0014261,2025-07-28,5.0
T00000872,S000062,B0013394,2025-05-25,79.07
T00000873,S000062,B0003269,2025-06-27,28.56
T00000874,S000062,B0002357,2025-05-23,5.0
T00000875,S000062,B0010599,2025-07-25,40.99
T00000876,S000062,B0008187,2025-07-11,44.8
T00000877,S000062,B0002072,2025-06-02,28.52
T00000878,S000062,B0006798,2025-07-09,11.12
T00000879,S000062,B0012231,2025-08-10,64.17
T00000880,S000062,B0014888,2025-06-24,75.2
T00000881,S000062,B0004322,2025-06-28,37.42
T00000882,S000062,B0006205,2025-06-25,52.75
T00000883,S000062,B0005410,2025-07-28,56.99
T00000884,S000062,B0012730,2025-08-05,34.28
T00000885,S000062,B0013131,2025-07-13,79.56
T00000886,S000062,B0009593,2025-06-18,25.53
T00000887,S000062,B0012730,2025-05-24,64.5
T00000888,S000062,B0000069,2025-06-20,27.3
T00000889,S000062,B0005190,2025-06-21,33.53
T00000890,S000062,B0005463,2025-06-28,98.55
T00000891,S000062,B0000389,2025-06-26,9.88
T00000892,S000062,B0011915,2025-07-07,5.01
T00000893,S000062,B0003379,2025-06-16,58.34
T00000894,S000062,B0010446,2025-06-26,99.99
T00000895,S000062,B0008319,2025-06-13,60.8
T00000896,S000063,B0006860,2026-01-07,28.39
T00000897,S000063,B0005836,2026-01-16,22.59
T00000898,S000063,B0006509,2026-01-25,13.25
T00000899,S000063,B0001378,2025-12-25,14.27
T00000900,S000063,B0009463,2025-12-20,83.83
T00000901,S000063,B0005006,2026-03-03,35.62
T00000902,S000063,B0004246,2026-01-29,78.02
T00000903,S000063,B0012528,2026-03-17,60.69
T00000904,S000063,B0012330,2026-01-12,25.25
T00000905,S000063,B0013995,2026-01-27,16.52
T00000906,S000063,B0008630,2026-02-17,44.03
T00000907,S000063,B0006936,2026-02-21,33.86
T00000908,S000063,B0002458,2026-01-18,43.92
T00000909,S000063,B0003481,2026-01-08,22.22
T00000910,S000063,B0002305,2026-02-16,31.77
T00000911,S000063,B0010813,2026-01-03,40.55
T00000912,S000063,B0010880,2026-02-18,65.39
T00000913,S000063,B0010938,2026-02-01,62.32
T00000914,S000063,B0014820,2026-02-05,20.96
T00000915,S000063,B0014559,2025-12-22,98.59
T00000916,S000063,B0008954,2026-01-06,107.36
T00000917,S000063,B0011020,2026-03-11,45.56
T00000918,S000063,B0000554,2026-01-07,14.85
T00000919,S000063,B0003073,2026-02-08,109.21
T00000920,S000063,B0014151,2025-12-26,102.83
T00000921,S000063,B0003216,2026-03-19,80.58
T00000922,S000063,B0013537,2026-03-13,31.39
T00000923,S000064,B0013456,2025-08-27,28.91
T00000924,S000064,B0001921,2025-06-04,59.34
T00000925,S000064,B0011238,2025-06-06,32.24
T00000926,S000064,B0013296,2025-07-24,16.92
T00000927,S000064,B0008330,2025-06-17,18.69
T00000928,S000064,B0007268,2025-08-04,20.97
T00000929,S000064,B0003846,2025-06-17,34.83
T00000930,S000064,B0005820,2025-07-05,20.55
T00000931,S000064,B0000901,2025-07-23,30.04
T00000932,S000064,B0010689,2025-08-22,10.24
T00000933,S000064,B0014815,2025-08-25,25.07
T00000934,S000064,B0008739,2025-06-30,48.87
T00000935,S000064,B0003443,2025-07-12,38.2
T00000936,S000064,B0000056,2025-07-14,27.7
T00000937,S000064,B0009795,2025-07-07,70.72
T00000938,S000064,B0012982,2025-06-28,19.73
T00000939,S000064,B0014083,2025-06-14,94.2
T00000940,S000065,B0002341,2025-06-08,14.81
T00000941,S000065,B0000328,2025-06-20,44.6
T00000942,S000065,B0006629,2025-05-03,21.38
T00000943,S000065,B0005206,2025-07-21,10.6
T00000944,S000065,B0008915,2025-06-21,15.3
T00000945,S000065,B0010194,2025-06-01,40.05
T00000946,S000065,B0010998,2025-05-20,55.14
T00000947,S000065,B0000579,2025-07-19,31.56
T00000948,S000065,B0007788,2025-07-15,59.08
T00000949,S000065,B0002757,2025-07-12,20.82
T00000950,S000065,B0002017,2025-07-02,74.65
T00000951,S000065,B0014049,2025-06-02,27.19
T00000952,S000065,B0006278,2025-04-29,95.96
T00000953,S000065,B0004850,2025-07-17,35.17
T00000954,S000065,B0010134,2025-07-24,9.7
T00000955,S000065,B0002100,2025-06-14,52.59
T00000956,S000065,B0007011,2025-05-26,25.56
T00000957,S000066,B0012248,2025-12-30,42.5
T00000958,S000066,B0001461,2026-01-08,5.0
T00000959,S000066,B0003816,2026-02-21,37.99
T00000960,S000066,B0009310,2026-02-13,62.27
T00000961,S000066,B0014334,2025-12-23,38.02
T00000962,S000066,B0003723,2025-12-23,34.39
T00000963,S000066,B0010813,2025-12-22,25.1
T00000964,S000066,B0014356,2026-01-27,39.28
T00000965,S000067,B0004429,2025-07-27,18.19
T00000966,S000067,B0010480,2025-07-09,23.28
T00000967,S000067,B0010184,2025-07-17,44.12
T00000968,S000067,B0012424,2025-05-17,14.94
T00000969,S000067,B0006270,2025-07-29,42.28
T00000970,S000067,B0001133,2025-08-08,8.16
T00000971,S000067,B0008079,2025-07-22,71.47
T00000972,S000067,B0005136,2025-06-25,118.66
T00000973,S000067,B0005305,2025-06-12,25.07
T00000974,S000067,B0006049,2025-06-09,83.67
T00000975,S000067,B0009571,2025-06-10,20.48
T00000976,S000067,B0000572,2025-08-11,77.34
T00000977,S000067,B0006084,2025-07-07,21.33
T00000978,S000067,B0012338,2025-08-04,92.29
T00000979,S000067,B0009581,2025-07-25,9.3
T00000980,S000067,B0002509,2025-07-17,14.21
T00000981,S000068,B0008726,2025-02-07,47.28
T00000982,S000068,B0006530,2025-02-13,76.85
T00000983,S000068,B0011739,2025-02-05,8.72
T00000984,S000068,B0013034,2025-04-12,64.71
T00000985,S000068,B0001870,2025-02-01,9.01
T00000986,S000068,B0013254,2025-03-29,54.58
T00000987,S000068,B0003132,2025-02-11,24.71
T00000988,S000068,B0013428,2025-03-30,16.6
T00000989,S000068,B0011656,2025-02-27,55.13
T00000990,S000068,B0004466,2025-03-04,33.04
T00000991,S000068,B0006803,2025-03-14,7.45
T00000992,S000068,B0012094,2025-01-30,47.75
T00000993,S000068,B0006150,2025-04-04,26.35
T00000994,S000068,B0008477,2025-03-17,88.5
T00000995,S000068,B0000832,2025-03-12,36.8
T00000996,S000068,B0008479,2025-02-07,25.05
T00000997,S000068,B0007659,2025-02-07,14.13
T00000998,S000068,B0001493,2025-03-04,11.31
T00000999,S000068,B0008127,2025-03-03,66.95
T00001000,S000068,B0013944,2025-04-13,24.07
T00001001,S000068,B0002930,2025-02-24,11.21
T00001002,S000068,B0010234,2025-03-12,30.73
T00001003,S000070,B0006873,2025-12-16,33.69
T00001004,S000070,B0007352,2025-10-19,100.92
T00001005,S000070,B0005729,2025-11-20,31.22
T00001006,S000071,B0010017,2025-05-30,53.43
T00001007,S000071,B0014160,2025-06-08,64.78
T00001008,S000073,B0008182,2025-03-22,21.0
T00001009,S000073,B0006052,2025-03-09,12.84
T00001010,S000073,B0009667,2025-04-18,91.39
T00001011,S000073,B0007149,2025-02-20,114.02
T00001012,S000073,B0004152,2025-03-31,26.26
T00001013,S000073,B0008334,2025-05-07,9.25
T00001014,S000074,B0001773,2025-12-05,55.52
T00001015,S000074,B0002958,2025-10-25,51.94
T00001016,S000075,B0009401,2025-07-09,21.92
T00001017,S000075,B0008352,2025-08-03,48.87
T00001018,S000075,B0001905,2025-09-19,19.21
T00001019,S000075,B0004140,2025-09-20,44.84
T00001020,S000075,B0006238,2025-08-03,18.41
T00001021,S000075,B0008928,2025-07-20,30.18
T00001022,S000075,B0010144,2025-08-20,14.55
T00001023,S000075,B0006234,2025-09-17,56.65
T00001024,S000075,B0002871,2025-08-09,56.07
